date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:04:51	90363/90363	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Oct%202023%2017:06:20%20GMT	https://avitex.vn/html/bytewave/assets/icons/fonts/icomoon.svg?3pgiup	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/icons/fonts/icomoonc72f.svg	(from https://avitex.vn/html/bytewave/assets/icons/style.css)
11:05:43	139133/139133	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2000:52:16%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-counter2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-counter2.png	(from https://avitex.vn/html/bytewave/home2.html)
11:06:09	188194/188194	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2017:21:04%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item5.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item5.png	(from https://avitex.vn/html/bytewave/home2.html)
11:06:11	2683002/2683002	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2018:32:00%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider2-2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider2-2.png	(from https://avitex.vn/html/bytewave/home2.html)
11:06:16	199777/199777	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Aug%202023%2017:21:26%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item6.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item6.png	(from https://avitex.vn/html/bytewave/home2.html)
11:06:43	2169594/2169594	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2018:31:30%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider3-2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider3-2.png	(from https://avitex.vn/html/bytewave/home3.html)
11:06:49	2361035/2361035	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2018:31:16%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider3-1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider3-1.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:05	277539/277539	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2022:13:56%20GMT	https://avitex.vn/html/bytewave/assets/images/industry/3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/industry/3.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:10	347747/347747	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2022:14:06%20GMT	https://avitex.vn/html/bytewave/assets/images/industry/4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/industry/4.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:15	317934/317934	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2022:14:36%20GMT	https://avitex.vn/html/bytewave/assets/images/industry/6.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/industry/6.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:18	294220/294220	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2022:14:20%20GMT	https://avitex.vn/html/bytewave/assets/images/industry/5.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/industry/5.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:24	416840/416840	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2023:12:28%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item7.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item7.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:25	168081/168081	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2023:16:20%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item8.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item8.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:27	193020/193020	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2023:16:28%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item9.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item9.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:30	204000/204000	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Aug%202023%2023:16:38%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item10.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item10.png	(from https://avitex.vn/html/bytewave/home3.html)
11:07:36	373616/373616	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2018:44:52%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider4-1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider4-1.png	(from https://avitex.vn/html/bytewave/home4.html)
11:07:41	383426/383426	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2018:47:12%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider4-3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider4-3.png	(from https://avitex.vn/html/bytewave/home4.html)
11:07:46	193851/193851	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2018:47:00%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider4-2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider4-2.png	(from https://avitex.vn/html/bytewave/home4.html)
11:07:50	248440/248440	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2021:40:46%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-about4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-about4.png	(from https://avitex.vn/html/bytewave/home4.html)
11:07:57	363484/363484	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2021:34:08%20GMT	https://avitex.vn/html/bytewave/assets/images/component/about4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/about4.png	(from https://avitex.vn/html/bytewave/home4.html)
11:07:58	109627/109627	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2022:06:08%20GMT	https://avitex.vn/html/bytewave/assets/images/portfolio/1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/portfolio/1.png	(from https://avitex.vn/html/bytewave/home4.html)
11:08:01	103661/103661	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2022:06:00%20GMT	https://avitex.vn/html/bytewave/assets/images/portfolio/2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/portfolio/2.png	(from https://avitex.vn/html/bytewave/home4.html)
11:08:05	177923/177923	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2022:06:16%20GMT	https://avitex.vn/html/bytewave/assets/images/portfolio/3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/portfolio/3.png	(from https://avitex.vn/html/bytewave/home4.html)
11:08:08	133984/133984	---M--	200	added ('OK')	image/png	date:Sat,%2012%20Aug%202023%2022:06:24%20GMT	https://avitex.vn/html/bytewave/assets/images/portfolio/4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/portfolio/4.png	(from https://avitex.vn/html/bytewave/home4.html)
11:08:13	222084/222084	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-6.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-6.png	(from https://avitex.vn/html/bytewave/home4.html)
11:08:25	455693/455693	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-2.png	(from https://avitex.vn/html/bytewave/home4.html)
11:08:27	343550/343550	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-9.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-9.png	(from https://avitex.vn/html/bytewave/home4.html)
11:09:21	2657501/2657501	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2017:33:40%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider5-1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider5-1.png	(from https://avitex.vn/html/bytewave/home5.html)
11:09:42	582075/582075	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2022:03:46%20GMT	https://avitex.vn/html/bytewave/assets/images/component/testimonial5-1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/testimonial5-1.png	(from https://avitex.vn/html/bytewave/home5.html)
11:09:50	635659/635659	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2022:04:06%20GMT	https://avitex.vn/html/bytewave/assets/images/component/testimonial5-2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/testimonial5-2.png	(from https://avitex.vn/html/bytewave/home5.html)
11:09:57	433858/433858	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2022:09:08%20GMT	https://avitex.vn/html/bytewave/assets/images/component/testimonial5-3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/testimonial5-3.png	(from https://avitex.vn/html/bytewave/home5.html)
11:10:00	347875/347875	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2017:56:10%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item11.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item11.png	(from https://avitex.vn/html/bytewave/home5.html)
11:10:07	322305/322305	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2017:55:56%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item13.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item13.png	(from https://avitex.vn/html/bytewave/home5.html)
11:10:16	740863/740863	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202023%2000:41:36%20GMT	https://avitex.vn/html/bytewave/assets/images/component/contact5.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/contact5.png	(from https://avitex.vn/html/bytewave/home5.html)
11:10:20	445334/445334	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202023%2016:52:46%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/bg-slider6.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/bg-slider6.png	(from https://avitex.vn/html/bytewave/home6.html)
11:10:25	294159/294159	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202023%2016:53:12%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider6.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider6.png	(from https://avitex.vn/html/bytewave/home6.html)
11:10:26	134012/134012	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202023%2021:26:58%20GMT	https://avitex.vn/html/bytewave/assets/images/component/benefit-below6.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/benefit-below6.png	(from https://avitex.vn/html/bytewave/home6.html)
11:10:27	9962/9962	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:36:30%20GMT	https://avitex.vn/html/bytewave/assets/images/brand/van-white.svg	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/brand/van-white.svg	(from https://avitex.vn/html/bytewave/home6.html)
11:10:33	7661/7661	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:36:44%20GMT	https://avitex.vn/html/bytewave/assets/images/brand/shang-white.svg	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/brand/shang-white.svg	(from https://avitex.vn/html/bytewave/home6.html)
11:10:33	238298/238298	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Sep%202023%2000:10:14%20GMT	https://avitex.vn/html/bytewave/assets/images/success-stories/1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/success-stories/1.png	(from https://avitex.vn/html/bytewave/home6.html)
11:10:39	232185/232185	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Sep%202023%2000:10:22%20GMT	https://avitex.vn/html/bytewave/assets/images/success-stories/2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/success-stories/2.png	(from https://avitex.vn/html/bytewave/home6.html)
11:10:39	8175/8175	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:37:08%20GMT	https://avitex.vn/html/bytewave/assets/images/brand/spotify-white.svg	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/brand/spotify-white.svg	(from https://avitex.vn/html/bytewave/home6.html)
11:10:43	84092/84092	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Sep%202023%2000:10:28%20GMT	https://avitex.vn/html/bytewave/assets/images/success-stories/3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/success-stories/3.png	(from https://avitex.vn/html/bytewave/home6.html)
11:10:44	3394/3394	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:38:12%20GMT	https://avitex.vn/html/bytewave/assets/images/brand/slack-white.svg	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/brand/slack-white.svg	(from https://avitex.vn/html/bytewave/home6.html)
11:10:49	169467/169467	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Aug%202023%2023:11:16%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/avatar4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/avatar4.png	(from https://avitex.vn/html/bytewave/home6.html)
11:10:55	62427/62427	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Aug%202023%2023:27:44%20GMT	https://avitex.vn/html/bytewave/assets/images/component/about-second7.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/about-second7.png	(from https://avitex.vn/html/bytewave/home7.html)
11:11:06	896837/896837	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Aug%202023%2021:42:06%20GMT	https://avitex.vn/html/bytewave/assets/images/slider/slider7.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/slider/slider7.png	(from https://avitex.vn/html/bytewave/home7.html)
11:11:08	18416/18416	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:09:44%20GMT	https://avitex.vn/html/bytewave/assets/images/award/2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/award/2.png	(from https://avitex.vn/html/bytewave/service-detail.html)
11:11:10	14646/14646	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:09:52%20GMT	https://avitex.vn/html/bytewave/assets/images/award/3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/award/3.png	(from https://avitex.vn/html/bytewave/service-detail.html)
11:11:12	14111/14111	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:09:58%20GMT	https://avitex.vn/html/bytewave/assets/images/award/4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/award/4.png	(from https://avitex.vn/html/bytewave/service-detail.html)
11:11:14	18430/18430	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:10:04%20GMT	https://avitex.vn/html/bytewave/assets/images/award/5.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/award/5.png	(from https://avitex.vn/html/bytewave/service-detail.html)
11:11:23	586568/586568	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2021:37:30%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-team.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-team.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:11:25	207800/207800	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2023:01:32%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item16.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item16.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:11:33	275811/275811	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2000:29:18%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item14.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item14.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:11:35	376164/376164	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2021:40:42%20GMT	https://avitex.vn/html/bytewave/assets/images/blog/item15.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/blog/item15.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:11:37	295135/295135	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-1.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:11:40	259005/259005	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-3.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:11:43	317506/317506	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-4.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-4.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:11:47	359572/359572	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-5.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-5.png	(from https://avitex.vn/html/bytewave/about-us.html)
11:12:00	201163/201163	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-7.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-7.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:00	1129516/1129516	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202023%2021:50:16%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-heading-style2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-heading-style2.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:02	201569/201569	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-8.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-8.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:06	187868/187868	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Aug%202023%2023:50:40%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-10.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-10.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:09	250017/250017	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Aug%202023%2023:50:18%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-11.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-11.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:13	305162/305162	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Aug%202023%2023:50:10%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-12.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-12.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:17	243632/243632	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:29:28%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG-13.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG-13.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:24	336356/336356	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Sep%202023%2000:23:06%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/IMG.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/IMG.png	(from https://avitex.vn/html/bytewave/our-team.html)
11:12:31	522122/522122	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202023%2023:05:56%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-case-studies.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-case-studies.png	(from https://avitex.vn/html/bytewave/pricing-plan.html)
11:12:35	307583/307583	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2017:33:14%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-case-detail.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-case-detail.png	(from https://avitex.vn/html/bytewave/list-testimonials.html)
11:12:39	4737/4737	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2023:38:22%20GMT	https://avitex.vn/html/bytewave/assets/images/brand/pana-white.svg	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/brand/pana-white.svg	(from https://avitex.vn/html/bytewave/case-studies-one.html)
11:12:40	532462/532462	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Sep%202023%2021:30:22%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-blog.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-blog.png	(from https://avitex.vn/html/bytewave/case-studies-one.html)
11:12:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Dec%202023%2005:42:46%20GMT	https://avitex.vn/html/bytewave/blog.html	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/blog.97.delayed	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:50	721883/721883	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Sep%202023%2018:30:40%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-case-detail-benefit.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-case-detail-benefit.png	(from https://avitex.vn/html/bytewave/case-studies-detail.html)
11:12:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Dec%202023%2005:42:48%20GMT	https://avitex.vn/html/bytewave/blog-two.html	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/blog-two.html	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:53	133532/133532	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Dec%202023%2005:42:51%20GMT	https://avitex.vn/html/bytewave/blog.html/	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/blog.html/index.html	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2030%20Dec%202023%2005:42:52%20GMT	https://avitex.vn/html/bytewave/blog-three.html	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/blog-three.99.delayed	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:54	133532/133532	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Dec%202023%2005:42:52%20GMT	https://avitex.vn/html/bytewave/blog-two.html/	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/blog-two.html/index.html	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:54	5313/5313	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2016:12:52%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/3.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/3.png	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:56	5751/5751	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2016:12:32%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/1.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/1.png	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:57	6294/6294	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Sep%202023%2016:12:44%20GMT	https://avitex.vn/html/bytewave/assets/images/avatar/2.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/avatar/2.png	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:12:58	133532/133532	---M-Z	200	added ('OK')	text/html	date:Sat,%2030%20Dec%202023%2005:42:55%20GMT	https://avitex.vn/html/bytewave/blog-three.html/	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/blog-three.html/index.html	(from https://avitex.vn/html/bytewave/blog-detail.html)
11:13:00	92805/92805	---M--	200	added ('OK')	image/png	date:Mon,%2025%20Sep%202023%2016:23:42%20GMT	https://avitex.vn/html/bytewave/assets/images/component/bg-404.png	/storage/emulated/0/HTTrack/Websites/bytewave/avitex.vn/html/bytewave/assets/images/component/bg-404.png	(from https://avitex.vn/html/bytewave/error-404.html)
